id_municipio_tjsp,raj,municipio_tjsp,comarca_tjsp,comarca_sede,imoveis
6854,6ª RAJ Ribeirão Preto,Monte Alto,Monte Alto,1,Fórum Monte Alto I
6854,6ª RAJ Ribeirão Preto,Monte Alto,Monte Alto,1,Fórum Monte Alto II da 1ª Vara
6854,6ª RAJ Ribeirão Preto,Monte Alto,Monte Alto,1,Fórum Monte Alto III - Juizado Especial Cível
6854,6ª RAJ Ribeirão Preto,Monte Alto,Monte Alto,1,Fórum Monte Alto IV (CEJUSC)
6851,8ª RAJ São José do Rio Preto,Monções,Nhandeara,0,Fórum Nhandeara
6851,8ª RAJ São José do Rio Preto,Monções,Nhandeara,0,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
6851,8ª RAJ São José do Rio Preto,Monções,Nhandeara,0,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
6860,6ª RAJ Ribeirão Preto,Morro Agudo,Morro Agudo,1,Fórum Mário Masagão
6846,6ª RAJ Ribeirão Preto,Mococa,Mococa,1,Fórum Mococa - João Gomes Barrreto Filho
6864,5ª RAJ Presidente Prudente,Nantes,Iepê,0,Fórum Iepê I
6864,5ª RAJ Presidente Prudente,Nantes,Iepê,0,Fórum Iepê II (Anexo do JEC - Nantes)
6863,2ª RAJ Araçatuba,Murutinga do Sul,Andradina,0,Fórum Andradina I (Homero Rodrigues Silva)
6863,2ª RAJ Araçatuba,Murutinga do Sul,Andradina,0,Fórum Andradina III - Anexo de Violência Doméstica e Familiar Contra a Mulher
6863,2ª RAJ Araçatuba,Murutinga do Sul,Andradina,0,Fórum Andradina V - Anexo do Juizado de Andradina - UAAJ - CASTILHO
6866,9ª RAJ São José dos Campos,Natividade da Serra,Paraibuna,0,Fórum Paraibuna - (Dr Getúlio Evaristo dos Santos)
6868,8ª RAJ São José do Rio Preto,Neves Paulista,Neves Paulista,1,Fórum de Neves Paulista
6872,10ª RAJ Sorocaba,Nova Campina,Itapeva,0,Fórum Itapeva I - Desembargador Euclides de Campos
6872,10ª RAJ Sorocaba,Nova Campina,Itapeva,0,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT)
6878,2ª RAJ Araçatuba,Nova Independência,Andradina,0,Fórum Andradina I (Homero Rodrigues Silva)
6878,2ª RAJ Araçatuba,Nova Independência,Andradina,0,Fórum Andradina III - Anexo de Violência Doméstica e Familiar Contra a Mulher
6878,2ª RAJ Araçatuba,Nova Independência,Andradina,0,Fórum Andradina V - Anexo do Juizado de Andradina - UAAJ - CASTILHO
6874,8ª RAJ São José do Rio Preto,Nova Castilho,General Salgado,0,Fórum General Salgado (ARGYMIRO ACAYABA DE TOLEDO)
6869,8ª RAJ São José do Rio Preto,Nhandeara,Nhandeara,1,Fórum Nhandeara
6869,8ª RAJ São José do Rio Preto,Nhandeara,Nhandeara,1,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
6869,8ª RAJ São José do Rio Preto,Nhandeara,Nhandeara,1,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
6881,4ª RAJ Campinas,Nova Odessa,Nova Odessa,1,"FORUM ""DR WALDOMIRO DELFINO DE AMORIM LIMA"""
6857,5ª RAJ Presidente Prudente,Monte Castelo,Tupi Paulista,0,Fórum I Tupi Paulista
6857,5ª RAJ Presidente Prudente,Monte Castelo,Tupi Paulista,0,Fórum II Tupi Paulista
6870,8ª RAJ São José do Rio Preto,Nipoã,Monte Aprazível,0,Fórum Monte Aprazível
6870,8ª RAJ São José do Rio Preto,Nipoã,Monte Aprazível,0,Fórum Monte Aprazível (Juizado Especial Cível e Criminal)
6859,4ª RAJ Campinas,Monte Mor,Monte Mor,1,Fórum Desembargador Antonio Garrigós Vinhaes
6873,2ª RAJ Araçatuba,Nova Canaã Paulista,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
6873,2ª RAJ Araçatuba,Nova Canaã Paulista,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
6873,2ª RAJ Araçatuba,Nova Canaã Paulista,Santa Fé do Sul,0,Fórum Santa Fé do Sul IV - (Unid. Dig. Atend. Jud. - Três Fronteiras)
6867,4ª RAJ Campinas,Nazaré Paulista,Nazaré Paulista,1,FÓRUM DESEMBARGADOR SEBASTIÃO DA SILVA PINTO
6882,8ª RAJ São José do Rio Preto,Novo Horizonte,Novo Horizonte,1,Fórum I Novo Horizonte
6882,8ª RAJ São José do Rio Preto,Novo Horizonte,Novo Horizonte,1,Fórum II Novo Horizonte (CEJUSC)
6882,8ª RAJ São José do Rio Preto,Novo Horizonte,Novo Horizonte,1,Fórum III Novo Horizonte (Juizado Especial Cível e Criminal)
6880,8ª RAJ São José do Rio Preto,Nova Luzitânia,Nhandeara,0,Fórum Nhandeara
6880,8ª RAJ São José do Rio Preto,Nova Luzitânia,Nhandeara,0,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
6880,8ª RAJ São José do Rio Preto,Nova Luzitânia,Nhandeara,0,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
6871,8ª RAJ São José do Rio Preto,Nova Aliança,Potirendaba,0,Fórum Potirendaba
6879,8ª RAJ São José do Rio Preto,Novais,Tabapuã,0,Fórum Tabapuã
6883,6ª RAJ Ribeirão Preto,Nuporanga,Nuporanga,1,Fórum Nuporanga - (Des. Antonio Rodrigues Porto)
6861,4ª RAJ Campinas,Morungaba,Itatiba,0,Fórum da Comarca de Itatiba
6877,5ª RAJ Presidente Prudente,Nova Guataporanga,Tupi Paulista,0,Fórum I Tupi Paulista
6877,5ª RAJ Presidente Prudente,Nova Guataporanga,Tupi Paulista,0,Fórum II Tupi Paulista
6887,8ª RAJ São José do Rio Preto,Onda Verde,Nova Granada,0,Fórum Nova Granada I - Principal
6887,8ª RAJ São José do Rio Preto,Onda Verde,Nova Granada,0,Fórum Nova Granada II (CEJUSC)
6884,5ª RAJ Presidente Prudente,Ocauçu,Marília,0,Fórum Marília I
6884,5ª RAJ Presidente Prudente,Ocauçu,Marília,0,Fórum Marília II (VEC e SAF)
6884,5ª RAJ Presidente Prudente,Ocauçu,Marília,0,Fórum Marília III (Psicosocial)
6884,5ª RAJ Presidente Prudente,Ocauçu,Marília,0,Fórum Marília IV (CEJUSC)
6893,5ª RAJ Presidente Prudente,Osvaldo Cruz,Osvaldo Cruz,1,"Fórum ""Desembargador Márcio Munhoz"""
6893,5ª RAJ Presidente Prudente,Osvaldo Cruz,Osvaldo Cruz,1,Fórum Osvaldo Cruz II - CEJUSC
6889,8ª RAJ São José do Rio Preto,Orindiúva,Paulo de Faria,0,"Fórum ""PROMOTOR GABRIEL NETTUZZI PEREZ"""
6889,8ª RAJ São José do Rio Preto,Orindiúva,Paulo de Faria,0,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC)
6896,5ª RAJ Presidente Prudente,Ouro Verde,Dracena,0,Fórum de Dracena VI (CEJUSC)
6896,5ª RAJ Presidente Prudente,Ouro Verde,Dracena,0,Fórum Dracena I - (Principal)
6896,5ª RAJ Presidente Prudente,Ouro Verde,Dracena,0,Fórum Dracena II - Juizado Especial Cível e Criminal
6896,5ª RAJ Presidente Prudente,Ouro Verde,Dracena,0,Fórum Dracena V - (CEJUSC - POSTO AVANÇADO - 1ª CIA - PM)
6910,7ª RAJ Santos,Pariquera-Açu,Pariquera-Açu,1,Comarca de Pariquera-Açu
6891,1ª RAJ Grande São Paulo,Osasco,Osasco,1,Fórum Osasco ( Principal)
6891,1ª RAJ Grande São Paulo,Osasco,Osasco,1,Fórum Osasco (CEJUSC)
6891,1ª RAJ Grande São Paulo,Osasco,Osasco,1,Fórum Osasco (Varas da Fazenda Pública)
6891,1ª RAJ Grande São Paulo,Osasco,Osasco,1,Fórum Osasco II - (Varas da Família e das Sucessões)
6886,8ª RAJ São José do Rio Preto,Olímpia,Olímpia,1,Fórum Olímpia I - (Principal)
6886,8ª RAJ São José do Rio Preto,Olímpia,Olímpia,1,Fórum Olímpia II (3ª Vara Cível)
6886,8ª RAJ São José do Rio Preto,Olímpia,Olímpia,1,Fórum Olímpia III - (Vara do Juizado Especial Cível e Criminal)
6886,8ª RAJ São José do Rio Preto,Olímpia,Olímpia,1,Fórum Olímpia IV - (Setor das Execuções Fiscais)
6886,8ª RAJ São José do Rio Preto,Olímpia,Olímpia,1,Fórum Olímpia V - (CEJUSC)
6886,8ª RAJ São José do Rio Preto,Olímpia,Olímpia,1,Fórum Olímpia VI - (Anexo do JEC - UAAJ - CAJOBI)
6885,3ª RAJ Bauru,Óleo,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
6885,3ª RAJ Bauru,Óleo,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
6907,2ª RAJ Araçatuba,Paranapuã,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
6907,2ª RAJ Araçatuba,Paranapuã,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
6907,2ª RAJ Araçatuba,Paranapuã,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
6907,2ª RAJ Araçatuba,Paranapuã,Jales,0,FÓRUM JALES - PRÉDIO II
6890,6ª RAJ Ribeirão Preto,Orlândia,Orlândia,1,"Fórum "" Antonio de Quadros"""
6919,8ª RAJ São José do Rio Preto,Pedranópolis,Fernandópolis,0,Fórum Fernandópolis I
6919,8ª RAJ São José do Rio Preto,Pedranópolis,Fernandópolis,0,Fórum Fernandópolis II - (Setor das Execuções Fiscais)
6919,8ª RAJ São José do Rio Preto,Pedranópolis,Fernandópolis,0,Fórum Fernandópolis III (CEJUSC)
6919,8ª RAJ São José do Rio Preto,Pedranópolis,Fernandópolis,0,Fórum Fernandópolis IV (Psicólogos e Assist. Social)
6919,8ª RAJ São José do Rio Preto,Pedranópolis,Fernandópolis,0,Fórum Fernandópolis V (UNIV. BRASIL (Antiga UNICASTELO) – CAMPUS VII
6919,8ª RAJ São José do Rio Preto,Pedranópolis,Fernandópolis,0,Fórum Fernandópolis VI (Anexo do Juizado)
6888,5ª RAJ Presidente Prudente,Oriente,Pompéia,0,Fórum Dr. Antonio da Rocha Paes
6888,5ª RAJ Presidente Prudente,Oriente,Pompéia,0,Fórum Pompéia II (Residência Oficial)
6899,8ª RAJ São José do Rio Preto,Palmares Paulista,Santa Adélia,0,Fórum de Santa Adélia I
6899,8ª RAJ São José do Rio Preto,Palmares Paulista,Santa Adélia,0,Fórum de Santa Adélia II (JEC/Jecrim/Arquivo/Cejusc)
6898,8ª RAJ São José do Rio Preto,Palestina,Palestina,1,"""Fórum: José Eduardo Coelho de Paula"""
6894,3ª RAJ Bauru,Ourinhos,Ourinhos,1,Fórum I Ourinhos
6903,5ª RAJ Presidente Prudente,Paraguaçu Paulista,Paraguaçu Paulista,1,Fórum Paraguaçu Paulista
6906,3ª RAJ Bauru,Paranapanema,Paranapanema,1,Fórum da Comarca de Paranapanema
6906,3ª RAJ Bauru,Paranapanema,Paranapanema,1,Juizado Especial Cível e Criminal do Foro de Paranapanema
6906,3ª RAJ Bauru,Paranapanema,Paranapanema,1,Fórum Paranapanema III - (Seção de Execução Fiscal)
6909,3ª RAJ Bauru,Pardinho,Botucatu,0,Fórum Desembargador Alcides de Almeida Ferrari
6892,5ª RAJ Presidente Prudente,Oscar Bressane,Paraguaçu Paulista,0,Fórum Paraguaçu Paulista
6908,5ª RAJ Presidente Prudente,Parapuã,Osvaldo Cruz,0,"Fórum ""Desembargador Márcio Munhoz"""
6908,5ª RAJ Presidente Prudente,Parapuã,Osvaldo Cruz,0,Fórum Osvaldo Cruz II - CEJUSC
6895,8ª RAJ São José do Rio Preto,Ouroeste,Ouroeste,1,FORO DA COMARCA DE OUROESTE
6895,8ª RAJ São José do Rio Preto,Ouroeste,Ouroeste,1,Fórum ca Comarca de Ouroeste II (CEJUSC)
6895,8ª RAJ São José do Rio Preto,Ouroeste,Ouroeste,1,Fórum da Comarca de Ouroeste III (Anexo do JEC - UAAJ - INDIAPORÃ)
6911,8ª RAJ São José do Rio Preto,Parisi,Votuporanga,0,Fórum Votuporanga I
6911,8ª RAJ São José do Rio Preto,Parisi,Votuporanga,0,Fórum Votuporanga II - (Anexo Fiscal)
6911,8ª RAJ São José do Rio Preto,Parisi,Votuporanga,0,Fórum Votuporanga III - (CEJUSC)
6900,2ª RAJ Araçatuba,Palmeira d'Oeste,Palmeira d'Oeste,1,Fórum da Comarca de Palmeira d’Oeste
6914,4ª RAJ Campinas,Paulínia,Paulínia,1,FORO DA COMARCA DE PAULÍNIA
6914,4ª RAJ Campinas,Paulínia,Paulínia,1,Fórum II Paulínia (CEJUSC)
6905,8ª RAJ São José do Rio Preto,Paraíso,Monte Azul Paulista,0,Fórum II Monte Azul Paulista (Residência Oficial)
6905,8ª RAJ São José do Rio Preto,Paraíso,Monte Azul Paulista,0,Fórum Desembargador Otávio Stucchi - Monte Azul Paulista -
6904,9ª RAJ São José dos Campos,Paraibuna,Paraibuna,1,Fórum Paraibuna - (Dr Getúlio Evaristo dos Santos)
6897,5ª RAJ Presidente Prudente,Pacaembu,Pacaembu,1,Fórum Pacaembu
6902,5ª RAJ Presidente Prudente,Panorama,Panorama,1,Fórum I Panorama
6912,6ª RAJ Ribeirão Preto,Patrocínio Paulista,Patrocínio Paulista,1,Fórum I Patrocínio Paulista
6912,6ª RAJ Ribeirão Preto,Patrocínio Paulista,Patrocínio Paulista,1,Fórum II Patrocínio Paulista
6916,8ª RAJ São José do Rio Preto,Paulo de Faria,Paulo de Faria,1,"Fórum ""PROMOTOR GABRIEL NETTUZZI PEREZ"""
6916,8ª RAJ São José do Rio Preto,Paulo de Faria,Paulo de Faria,1,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC)
6917,3ª RAJ Bauru,Pederneiras,Pederneiras,1,Fórum Pederneiras I
6917,3ª RAJ Bauru,Pederneiras,Pederneiras,1,Fórum Pederneiras II (CEJUSC)
6917,3ª RAJ Bauru,Pederneiras,Pederneiras,1,Fórum Pederneiras III (Arquivo Geral de Móveis)
6913,5ª RAJ Presidente Prudente,Paulicéia,Panorama,0,Fórum I Panorama
6901,5ª RAJ Presidente Prudente,Palmital,Palmital,1,Fórum Dr. Ethayba Gilson Parahiba
6915,3ª RAJ Bauru,Paulistânia,Agudos,0,"FÓRUM DESEMBARGADOR ""FRANCISCO MEIRELLES DOS SANTOS"""
6921,4ª RAJ Campinas,Pedreira,Pedreira,1,Fórum Pedreira -Dr. Artur Moreira de Almeida
6918,4ª RAJ Campinas,Pedra Bela,Bragança Paulista,0,Fórum Bragança Paulista - Professor Waldemar Martins Ferreira
6918,4ª RAJ Campinas,Pedra Bela,Bragança Paulista,0,Fórum Bragança Paulista III - (CEJUSC)
6920,6ª RAJ Ribeirão Preto,Pedregulho,Pedregulho,1,FÓRUM DESEMBARGADOR DÍNIO DE SANTIS GARCIA
6923,7ª RAJ Santos,Pedro de Toledo,Itariri,0,Fórum Itariri
6922,5ª RAJ Presidente Prudente,Pedrinhas Paulista,Maracaí,0,Fórum Desembargador Joaquim Bandeira de Mello
6922,5ª RAJ Presidente Prudente,Pedrinhas Paulista,Maracaí,0,Fórum Maracaí II - Juizado Especial Cível e Criminal e CEJUSC
6922,5ª RAJ Presidente Prudente,Pedrinhas Paulista,Maracaí,0,Fórum Maracaí III - Anexo do Ofício  - Seção Criminal
6924,2ª RAJ Araçatuba,Penápolis,Penápolis,1,Fórum Penápolis I -
6924,2ª RAJ Araçatuba,Penápolis,Penápolis,1,Fórum Penápolis II - (Juizado Especial)
6928,2ª RAJ Araçatuba,Piacatu,Bilac,0,Fórum Bilac (Residência Oficial)
6928,2ª RAJ Araçatuba,Piacatu,Bilac,0,Fórum da Comarca de Bilac - (Coriolano Pompeu Filho)
6953,2ª RAJ Araçatuba,Pontalinda,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
6953,2ª RAJ Araçatuba,Pontalinda,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
6953,2ª RAJ Araçatuba,Pontalinda,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
6953,2ª RAJ Araçatuba,Pontalinda,Jales,0,FÓRUM JALES - PRÉDIO II
6930,10ª RAJ Sorocaba,Pilar do Sul,Pilar do Sul,1,Fórum Desembargador Renato Carlos Mascarenhas (Prédio II)
6930,10ª RAJ Sorocaba,Pilar do Sul,Pilar do Sul,1,Fórum Desembargador Renato Carlos Mascarenhas (Prédio Principal)
6956,10ª RAJ Sorocaba,Porangaba,Porangaba,1,Fórum Porangaba I
6956,10ª RAJ Sorocaba,Porangaba,Porangaba,1,Fórum Porangaba II (Anexo do JEC - UAAJ - BOFETE)
6956,10ª RAJ Sorocaba,Porangaba,Porangaba,1,Fórum Porangaba III (Anexo do JEC - UAAJ - GUAREÍ)
6925,2ª RAJ Araçatuba,Pereira Barreto,Pereira Barreto,1,Fórum I Pereira Barreto
6937,4ª RAJ Campinas,Piracicaba,Piracicaba,1,Fórum Piracicaba I - (Principal)
6931,9ª RAJ São José dos Campos,Pindamonhangaba,Pindamonhangaba,1,Fórum Juiz José Roberto Paim
6926,3ª RAJ Bauru,Pereiras,Conchas,0,Fórum Conchas
6926,3ª RAJ Bauru,Pereiras,Conchas,0,Fórum Conchas III – (Anexo do Juizado - UAAJ - ANHEMBI)
6926,3ª RAJ Bauru,Pereiras,Conchas,0,Fórum Conchas IV – (Anexo do Juizado - UAAJ - PEREIRAS)
6942,5ª RAJ Presidente Prudente,Pirapozinho,Pirapozinho,1,Dr. Antonio José Machado Dias
6935,9ª RAJ São José dos Campos,Piquete,Piquete,1,FORO DA COMARCA DE PIQUETE
6941,1ª RAJ Grande São Paulo,Pirapora do Bom Jesus,Santana de Parnaíba,0,Fórum de Santana de Parnaíba I
6932,0ª RAJ Sem Região,Pindorama,Catanduva,0,"Fórum ""Dr. Renato Bueno Netto"""
6932,0ª RAJ Sem Região,Pindorama,Catanduva,0,Fórum Catanduva II - (Anexo Fiscal)
6932,0ª RAJ Sem Região,Pindorama,Catanduva,0,Fórum Catanduva III - (CEJUSC)
6934,5ª RAJ Presidente Prudente,Piquerobi,Santo Anastácio,0,Fórum I Santo Anastácio
6929,10ª RAJ Sorocaba,Piedade,Piedade,1,FÓRUM DESEMBARGADOR OSWALDO PINTO DO AMARAL
6929,10ª RAJ Sorocaba,Piedade,Piedade,1,Fórum Piedade II - Juizado Especial Cível
6929,10ª RAJ Sorocaba,Piedade,Piedade,1,Fórum Piedade III (CEJUSC)
6927,7ª RAJ Santos,Peruíbe,Peruíbe,1,Forum II  Peruíbe (Anexo de Violência Doméstica e Familiar contra a Mulher)
6927,7ª RAJ Santos,Peruíbe,Peruíbe,1,Fórum Peruíbe
6943,4ª RAJ Campinas,Pirassununga,Pirassununga,1,Fórum Pirassununga I - (Principal)
6943,4ª RAJ Campinas,Pirassununga,Pirassununga,1,Fórum Pirassununga II - (Juizado Especial Cível e Criminal)
6943,4ª RAJ Campinas,Pirassununga,Pirassununga,1,Fórum Pirassununga III - (SETOR TÉCNICO)
6938,3ª RAJ Bauru,Piraju,Piraju,1,Fórum Dr. Simão Eugênio de Oliveira Lima
6938,3ª RAJ Bauru,Piraju,Piraju,1,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
6936,4ª RAJ Campinas,Piracaia,Piracaia,1,Fórum Desembargador Joaquim Barbosa de Almeida
6940,6ª RAJ Ribeirão Preto,Pirangi,Pirangi,1,Fórum de Pirangi
6939,3ª RAJ Bauru,Pirajuí,Pirajuí,1,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
6945,6ª RAJ Ribeirão Preto,Pitangueiras,Pitangueiras,1,Fórum da Comarca de  Pitangueiras
6944,3ª RAJ Bauru,Piratininga,Piratininga,1,Fórum Piratininga - (Arthur César da Silva Whitaker)
6947,5ª RAJ Presidente Prudente,Platina,Palmital,0,Fórum Dr. Ethayba Gilson Parahiba
6946,2ª RAJ Araçatuba,Planalto,Buritama,0,Fórum Buritama
6952,6ª RAJ Ribeirão Preto,Pontal,Pontal,1,"""JUIZ MANUEL CARLOS DE FIGUEIREDO FERRAZ FILHO"""
6948,1ª RAJ Grande São Paulo,Poá,Poá,1,Fórum Poá III (CEJUSC)
6948,1ª RAJ Grande São Paulo,Poá,Poá,1,Fórum da Comarca de Poá
6948,1ª RAJ Grande São Paulo,Poá,Poá,1,Serviço Anexo das Fazendas da Comarca de Poá e Central de Mandados
6954,8ª RAJ São José do Rio Preto,Pontes Gestal,Cardoso,0,Fórum Cardoso
6951,3ª RAJ Bauru,Pongaí,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
6955,8ª RAJ São José do Rio Preto,Populina,Estrela dOeste,0,Fórum Estrela D'Oeste
6933,4ª RAJ Campinas,Pinhalzinho,Pinhalzinho,1,Fórum Pinhalzinho
6950,5ª RAJ Presidente Prudente,Pompéia,Pompéia,1,Fórum Dr. Antonio da Rocha Paes
6950,5ª RAJ Presidente Prudente,Pompéia,Pompéia,1,Fórum Pompéia II (Residência Oficial)
6949,8ª RAJ São José do Rio Preto,Poloni,Monte Aprazível,0,Fórum Monte Aprazível
6949,8ª RAJ São José do Rio Preto,Poloni,Monte Aprazível,0,Fórum Monte Aprazível (Juizado Especial Cível e Criminal)
6958,4ª RAJ Campinas,Porto Ferreira,Porto Ferreira,1,Fórum Dr. Luiz Guilherme Wertheimer
6958,4ª RAJ Campinas,Porto Ferreira,Porto Ferreira,1,Fórum Porto Ferreira II - (Execuções Fiscais)
6973,5ª RAJ Presidente Prudente,Queiroz,Tupã,0,Fórum Tupã I
6959,9ª RAJ São José dos Campos,Potim,Aparecida,0,Fórum Aparecida
6960,8ª RAJ São José do Rio Preto,Potirendaba,Potirendaba,1,Fórum Potirendaba
6985,10ª RAJ Sorocaba,Ribeirão Branco,Itapeva,0,Fórum Itapeva I - Desembargador Euclides de Campos
6985,10ª RAJ Sorocaba,Ribeirão Branco,Itapeva,0,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT)
6990,1ª RAJ Grande São Paulo,Ribeirão Pires,Ribeirão Pires,1,Fórum Ribeirão Pires I
6990,1ª RAJ Grande São Paulo,Ribeirão Pires,Ribeirão Pires,1,Fórum Ribeirão Pires II - (Serviço Anexo das Fazendas)
6990,1ª RAJ Grande São Paulo,Ribeirão Pires,Ribeirão Pires,1,Fórum Ribeirão Pires III (CEJUSC)
6964,3ª RAJ Bauru,Pratânia,São Manuel,0,"Fórum Desembargador ""Julio César de Faria"""
6964,3ª RAJ Bauru,Pratânia,São Manuel,0,Fórum São Manuel II (Arquivo)
6964,3ª RAJ Bauru,Pratânia,São Manuel,0,Fórum São Manuel III (CEJUSC)
6964,3ª RAJ Bauru,Pratânia,São Manuel,0,Fórum São Manuel IV (Anexo do JEC - UAAJ - AREIÓPOLIS)
6989,10ª RAJ Sorocaba,Ribeirão Grande,Capão Bonito,0,Anexo do JEC - UAAJ - GUAPIARA
6989,10ª RAJ Sorocaba,Ribeirão Grande,Capão Bonito,0,Fórum da Comarca de Capão Bonito
6965,3ª RAJ Bauru,Presidente Alves,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
6984,6ª RAJ Ribeirão Preto,Ribeirão Bonito,Ribeirão Bonito,1,Fórum I Ribeirão Bonito
6970,2ª RAJ Araçatuba,Promissão,Promissão,1,Fórum I de Promissão
6970,2ª RAJ Araçatuba,Promissão,Promissão,1,Fórum III de Promissão
6970,2ª RAJ Araçatuba,Promissão,Promissão,1,Fórum II de Promissão (Juizado Especial Cível e Criminal)
6966,5ª RAJ Presidente Prudente,Presidente Bernardes,Presidente Bernardes,1,Fórum Ministro Pedro Lessa
6966,5ª RAJ Presidente Prudente,Presidente Bernardes,Presidente Bernardes,1,Fórum Presidente Bernardes (CEJUSC)
6971,10ª RAJ Sorocaba,Quadra,Tatuí,0,Fórum Tatuí I
6957,10ª RAJ Sorocaba,Porto Feliz,Porto Feliz,1,Fórum Porto Feliz
6991,6ª RAJ Ribeirão Preto,Ribeirão Preto,Ribeirão Preto,1,Fórum Ribeirão Preto III - (CEJUSC)
6991,6ª RAJ Ribeirão Preto,Ribeirão Preto,Ribeirão Preto,1,Tribunal de Justiça da Comarca de Ribeirão Preto - Prédio I
6987,3ª RAJ Bauru,Ribeirão do Sul,Ourinhos,0,Fórum I Ourinhos
6961,5ª RAJ Presidente Prudente,Pracinha,Lucélia,0,Fórum Lucélia
6962,6ª RAJ Ribeirão Preto,Pradópolis,Guariba,0,"Fórum da Comarca de Guariba ""Desembargador Humberto Andrade Junqueira"""
6962,6ª RAJ Ribeirão Preto,Pradópolis,Guariba,0,Fórum Guariba II - CEJUSC
6963,7ª RAJ Santos,Praia Grande,Praia Grande,1,Fórum Praia Grande - (Dr. Guilherme Penteado Campos
6968,5ª RAJ Presidente Prudente,Presidente Prudente,Presidente Prudente,1,Fórum Presidente Prudente - Francisco de Souza Nogueira
6968,5ª RAJ Presidente Prudente,Presidente Prudente,Presidente Prudente,1,Fórum Presidente Prudente II (CEJUSC)
6978,9ª RAJ São José dos Campos,Redenção da Serra,Taubaté,0,Fórum Taubaté I - (Criminal)
6978,9ª RAJ São José dos Campos,Redenção da Serra,Taubaté,0,Fórum Cível da Comarca de Taubaté
6978,9ª RAJ São José dos Campos,Redenção da Serra,Taubaté,0,Fórum Taubaté  (Fazenda Pública)
6978,9ª RAJ São José dos Campos,Redenção da Serra,Taubaté,0,Fórum Taubaté V - (Cartório Setor Técnico)
6978,9ª RAJ São José dos Campos,Redenção da Serra,Taubaté,0,Fórum Taubaté VI - (Anexo do JEC - UNITAU)
6969,5ª RAJ Presidente Prudente,Presidente Venceslau,Presidente Venceslau,1,Fórum Presidente Venceslau - J.P.C. Cardoso
6972,5ª RAJ Presidente Prudente,Quatá,Quatá,1,Fórum I da Comarca de Quatá
6972,5ª RAJ Presidente Prudente,Quatá,Quatá,1,Fórum II da Comarca de Quatá (Cartório Eleitorial)
6974,9ª RAJ São José dos Campos,Queluz,Queluz,1,Fórum Desembargador Ferreira França
6974,9ª RAJ São José dos Campos,Queluz,Queluz,1,Fórum II Queluz (Arquivo)
6977,5ª RAJ Presidente Prudente,Rancharia,Rancharia,1,Forum de Rancharia II - JEC e Criminal da Comarca de Rancharia
6977,5ª RAJ Presidente Prudente,Rancharia,Rancharia,1,Fórum Rancharia I (Desembargador Volney Correa Leite de Moraes Júnior)
6975,5ª RAJ Presidente Prudente,Quintana,Pompéia,0,Fórum Dr. Antonio da Rocha Paes
6975,5ª RAJ Presidente Prudente,Quintana,Pompéia,0,Fórum Pompéia II (Residência Oficial)
6980,3ª RAJ Bauru,Reginópolis,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
6967,5ª RAJ Presidente Prudente,Presidente Epitácio,Presidente Epitácio,1,Fórum Presidente Epitácio
6967,5ª RAJ Presidente Prudente,Presidente Epitácio,Presidente Epitácio,1,Fórum Presidente Epitácio II (CEJUSC)
6988,5ª RAJ Presidente Prudente,Ribeirão dos Índios,Santo Anastácio,0,Fórum I Santo Anastácio
6981,7ª RAJ Santos,Registro,Registro,1,Fórum de Registro I (Dr. Cyro Camargo da Fonseca)
6981,7ª RAJ Santos,Registro,Registro,1,Fórum de Registro II (SAF e Setor Técnico)
6986,6ª RAJ Ribeirão Preto,Ribeirão Corrente,Franca,0,Fórum I de Franca
6986,6ª RAJ Ribeirão Preto,Ribeirão Corrente,Franca,0,Fórum III de Franca (CEJUSC - Posto)
6986,6ª RAJ Ribeirão Preto,Ribeirão Corrente,Franca,0,Fórum IV de Franca (Anexo do JEC - UNESP)
